,Bordeaux-style Red Blend,Cabernet Sauvignon,Chardonnay,Pinot Noir,Red Blend
6020,91.0,88.0,84.0,89.0,90.0
6021,91.0,87.0,84.0,89.0,90.0
6022,90.0,87.0,84.0,86.0,90.0
6023,84.0,87.0,86.0,86.0,82.0
6024,91.0,90.0,86.0,86.0,82.0
6025,90.0,92.0,86.0,91.0,82.0
6026,90.0,92.0,86.0,91.0,85.0
6027,93.0,86.0,88.0,91.0,85.0
6028,90.0,86.0,87.0,91.0,87.0
6029,90.0,86.0,87.0,91.0,87.0
6030,90.0,86.0,87.0,91.0,93.0
6031,92.0,86.0,87.0,82.0,93.0
6032,90.0,84.0,87.0,81.0,93.0
6033,90.0,84.0,87.0,90.0,93.0
6034,87.0,82.0,86.0,90.0,87.0
6035,90.0,86.0,86.0,90.0,88.0
6036,90.0,85.0,85.0,90.0,88.0
6037,90.0,85.0,85.0,90.0,86.0
6038,92.0,88.0,85.0,89.0,86.0
6039,92.0,88.0,85.0,89.0,85.0
6040,90.0,88.0,87.0,89.0,81.0
6041,90.0,87.0,87.0,89.0,81.0
6042,90.0,87.0,84.0,89.0,81.0
6043,92.0,87.0,84.0,88.0,99.0
6044,93.0,87.0,84.0,86.0,86.0
6045,92.0,89.0,84.0,86.0,86.0
6046,87.0,89.0,86.0,90.0,87.0
6047,87.0,92.0,86.0,90.0,87.0
6048,86.0,91.0,87.0,90.0,87.0
6049,86.0,86.0,87.0,90.0,86.0
6050,91.0,86.0,87.0,85.0,85.0
6051,97.0,84.0,85.0,85.0,92.0
6052,92.0,86.0,85.0,85.0,92.0
6053,87.0,94.0,85.0,83.0,92.0
6054,87.0,93.0,85.0,83.0,92.0
6055,89.0,93.0,84.0,83.0,87.0
6056,89.0,93.0,87.0,83.0,87.0
6057,89.0,86.0,87.0,83.0,88.0
6058,95.0,85.0,87.0,97.0,88.0
6059,94.0,85.0,87.0,95.0,88.0
6060,94.0,88.0,87.0,94.0,88.0
6061,92.0,88.0,87.0,94.0,85.0
6062,91.0,88.0,87.0,94.0,85.0
6063,89.0,88.0,86.0,88.0,85.0
6064,89.0,88.0,86.0,88.0,89.0
6065,89.0,88.0,86.0,88.0,86.0
6066,87.0,87.0,86.0,88.0,86.0
6067,94.0,87.0,84.0,90.0,86.0
6068,93.0,87.0,83.0,90.0,85.0
6069,91.0,89.0,83.0,90.0,87.0
6070,91.0,91.0,83.0,90.0,86.0
6071,89.0,91.0,84.0,85.0,85.0
6072,89.0,91.0,84.0,83.0,85.0
6073,89.0,85.0,84.0,83.0,92.0
6074,90.0,84.0,84.0,82.0,92.0
6075,87.0,84.0,84.0,93.0,92.0
6076,93.0,84.0,84.0,93.0,92.0
6077,90.0,83.0,84.0,93.0,92.0
6078,85.0,86.0,87.0,93.0,92.0
6079,85.0,86.0,87.0,93.0,88.0
6080,84.0,93.0,87.0,93.0,88.0
6081,88.0,93.0,87.0,89.0,88.0
6082,90.0,86.0,87.0,88.0,85.0
6083,90.0,85.0,87.0,86.0,85.0
6084,86.0,85.0,87.0,86.0,85.0
6085,84.0,89.0,87.0,86.0,85.0
6086,88.0,89.0,87.0,86.0,84.0
6087,88.0,89.0,87.0,89.0,84.0
6088,90.0,87.0,87.0,89.0,84.0
6089,90.0,87.0,87.0,89.0,89.0
6090,86.0,88.0,87.0,89.0,93.0
6091,88.0,88.0,86.0,89.0,85.0
6092,89.0,88.0,83.0,91.0,85.0
6093,91.0,88.0,83.0,92.0,84.0
6094,87.0,88.0,83.0,92.0,91.0
6095,88.0,85.0,83.0,92.0,91.0
6096,88.0,85.0,87.0,92.0,91.0
6097,81.0,83.0,87.0,92.0,91.0
6098,88.0,82.0,87.0,92.0,86.0
6099,88.0,86.0,87.0,92.0,84.0
6100,88.0,92.0,87.0,92.0,84.0
6101,88.0,92.0,87.0,92.0,88.0
6102,87.0,92.0,87.0,92.0,89.0
6103,90.0,85.0,87.0,89.0,86.0
6104,90.0,85.0,87.0,89.0,86.0
6105,85.0,85.0,87.0,89.0,84.0
6106,85.0,87.0,86.0,89.0,84.0
6107,88.0,89.0,86.0,88.0,87.0
6108,88.0,88.0,86.0,88.0,87.0
6109,94.0,88.0,86.0,88.0,91.0
6110,94.0,88.0,86.0,88.0,91.0
6111,87.0,88.0,86.0,88.0,91.0
6112,87.0,88.0,85.0,89.0,91.0
6113,87.0,91.0,82.0,89.0,84.0
6114,87.0,91.0,82.0,89.0,88.0
6115,93.0,91.0,82.0,89.0,88.0
6116,86.0,85.0,82.0,82.0,88.0
6117,84.0,85.0,81.0,82.0,88.0
6118,84.0,81.0,82.0,82.0,88.0
6119,88.0,99.0,82.0,84.0,87.0
6120,87.0,85.0,82.0,84.0,88.0
6121,92.0,85.0,80.0,84.0,92.0
6122,92.0,92.0,87.0,88.0,92.0
6123,84.0,92.0,87.0,88.0,92.0
6124,87.0,91.0,86.0,88.0,92.0
6125,87.0,91.0,86.0,90.0,86.0
6126,88.0,84.0,86.0,92.0,87.0
6127,87.0,84.0,86.0,92.0,87.0
6128,87.0,84.0,86.0,92.0,84.0
6129,87.0,86.0,86.0,92.0,91.0
6130,86.0,88.0,86.0,89.0,91.0
6131,87.0,88.0,86.0,89.0,91.0
6132,92.0,88.0,86.0,88.0,90.0
6133,92.0,89.0,86.0,88.0,90.0
6134,91.0,90.0,85.0,88.0,85.0
6135,86.0,85.0,85.0,88.0,83.0
6136,87.0,97.0,85.0,88.0,83.0
6137,86.0,97.0,80.0,88.0,83.0
6138,82.0,96.0,92.0,87.0,87.0
6139,86.0,96.0,92.0,87.0,87.0
6140,86.0,96.0,90.0,83.0,87.0
6141,87.0,95.0,85.0,83.0,92.0
6142,86.0,95.0,85.0,83.0,92.0
6143,82.0,95.0,85.0,83.0,92.0
6144,86.0,94.0,85.0,82.0,92.0
6145,86.0,94.0,85.0,81.0,86.0
6146,84.0,94.0,86.0,81.0,86.0
6147,86.0,91.0,86.0,91.0,86.0
6148,95.0,85.0,86.0,88.0,86.0
6149,95.0,85.0,86.0,89.0,86.0
6150,95.0,85.0,86.0,89.0,84.0
6151,95.0,85.0,86.0,88.0,84.0
6152,94.0,84.0,85.0,88.0,83.0
6153,94.0,84.0,85.0,88.0,83.0
6154,94.0,84.0,85.0,88.0,84.0
6155,94.0,84.0,85.0,88.0,83.0
6156,85.0,86.0,94.0,88.0,90.0
6157,85.0,86.0,85.0,88.0,90.0
6158,85.0,86.0,85.0,80.0,85.0
6159,94.0,87.0,84.0,80.0,85.0
6160,94.0,87.0,86.0,80.0,81.0
6161,93.0,87.0,86.0,87.0,80.0
6162,93.0,87.0,86.0,87.0,87.0
6163,93.0,90.0,86.0,87.0,88.0
6164,93.0,90.0,86.0,87.0,91.0
6165,93.0,90.0,86.0,87.0,91.0
6166,93.0,90.0,86.0,90.0,85.0
6167,93.0,90.0,86.0,90.0,85.0
6168,93.0,90.0,86.0,91.0,83.0
6169,85.0,85.0,86.0,90.0,83.0
6170,85.0,85.0,85.0,95.0,82.0
6171,85.0,84.0,85.0,94.0,90.0
6172,85.0,94.0,85.0,88.0,90.0
6173,85.0,94.0,93.0,88.0,90.0
6174,93.0,94.0,93.0,87.0,90.0
6175,93.0,94.0,92.0,87.0,85.0
6176,93.0,94.0,84.0,88.0,85.0
6177,84.0,93.0,84.0,88.0,80.0
6178,86.0,93.0,84.0,88.0,80.0
6179,97.0,93.0,86.0,96.0,80.0
6180,94.0,93.0,86.0,95.0,87.0
6181,92.0,91.0,86.0,94.0,88.0
6182,92.0,90.0,86.0,94.0,91.0
6183,92.0,90.0,86.0,87.0,91.0
6184,92.0,83.0,86.0,87.0,91.0
6185,92.0,83.0,86.0,87.0,91.0
6186,92.0,86.0,86.0,96.0,91.0
6187,92.0,87.0,84.0,95.0,82.0
6188,86.0,87.0,92.0,90.0,82.0
6189,85.0,87.0,84.0,90.0,81.0
6190,82.0,88.0,84.0,90.0,86.0
6191,84.0,90.0,84.0,90.0,82.0
6192,84.0,90.0,83.0,90.0,81.0
6193,84.0,90.0,86.0,90.0,90.0
6194,84.0,90.0,86.0,94.0,84.0
6195,84.0,84.0,86.0,93.0,87.0
6196,85.0,84.0,86.0,88.0,88.0
6197,92.0,84.0,86.0,87.0,87.0
6198,91.0,93.0,86.0,87.0,91.0
6199,91.0,93.0,86.0,87.0,91.0
6200,91.0,93.0,85.0,88.0,91.0
6201,91.0,93.0,87.0,88.0,85.0
6202,91.0,93.0,84.0,88.0,89.0
6203,91.0,84.0,84.0,87.0,89.0
6204,91.0,84.0,84.0,87.0,89.0
6205,91.0,85.0,91.0,94.0,87.0
6206,84.0,82.0,83.0,93.0,87.0
6207,84.0,82.0,83.0,93.0,87.0
6208,84.0,82.0,83.0,86.0,91.0
6209,84.0,82.0,82.0,86.0,91.0
6210,83.0,86.0,85.0,93.0,90.0
6211,92.0,86.0,85.0,93.0,90.0
6212,85.0,86.0,85.0,93.0,85.0
6213,91.0,86.0,85.0,93.0,84.0
6214,91.0,87.0,85.0,93.0,94.0
6215,91.0,87.0,85.0,93.0,89.0
6216,91.0,87.0,85.0,92.0,89.0
6217,91.0,87.0,84.0,92.0,89.0
6218,91.0,87.0,84.0,92.0,84.0
6219,85.0,90.0,91.0,89.0,92.0
6220,95.0,84.0,95.0,89.0,87.0
6221,83.0,84.0,85.0,89.0,87.0
6222,83.0,84.0,85.0,90.0,87.0
6223,82.0,84.0,85.0,90.0,87.0
6224,82.0,93.0,85.0,93.0,87.0
6225,82.0,93.0,85.0,93.0,87.0
6226,91.0,93.0,85.0,93.0,90.0
6227,90.0,93.0,84.0,88.0,90.0
6228,90.0,92.0,84.0,88.0,90.0
6229,84.0,92.0,90.0,87.0,84.0
6230,84.0,92.0,90.0,87.0,84.0
6231,91.0,92.0,93.0,87.0,84.0
6232,90.0,92.0,93.0,88.0,84.0
6233,84.0,84.0,93.0,87.0,93.0
6234,90.0,83.0,85.0,87.0,93.0
6235,90.0,83.0,85.0,87.0,89.0
6236,90.0,83.0,85.0,87.0,89.0
6237,90.0,90.0,85.0,86.0,83.0
6238,90.0,84.0,85.0,93.0,87.0
6239,90.0,84.0,85.0,92.0,87.0
6240,90.0,82.0,82.0,92.0,90.0
6241,90.0,97.0,91.0,92.0,90.0
6242,90.0,96.0,91.0,92.0,90.0
6243,90.0,95.0,83.0,89.0,84.0
6244,89.0,95.0,83.0,90.0,84.0
6245,90.0,95.0,83.0,88.0,84.0
6246,90.0,94.0,83.0,88.0,93.0
6247,90.0,87.0,83.0,87.0,92.0
6248,90.0,87.0,83.0,87.0,88.0
6249,90.0,87.0,83.0,87.0,88.0
6250,90.0,85.0,90.0,87.0,88.0
6251,90.0,85.0,90.0,87.0,88.0
6252,90.0,85.0,92.0,87.0,88.0
6253,90.0,85.0,92.0,87.0,88.0
6254,90.0,90.0,92.0,87.0,88.0
6255,90.0,84.0,85.0,92.0,88.0
6256,84.0,84.0,85.0,88.0,83.0
6257,88.0,84.0,85.0,88.0,82.0
6258,89.0,84.0,85.0,88.0,82.0
6259,89.0,84.0,85.0,88.0,86.0
6260,89.0,84.0,84.0,87.0,86.0
6261,89.0,92.0,84.0,86.0,90.0
6262,89.0,92.0,84.0,85.0,90.0
6263,89.0,92.0,84.0,92.0,90.0
6264,89.0,92.0,84.0,92.0,90.0
6265,92.0,92.0,84.0,90.0,83.0
6266,89.0,90.0,84.0,90.0,83.0
6267,89.0,90.0,84.0,90.0,83.0
6268,88.0,90.0,84.0,89.0,83.0
6269,95.0,90.0,84.0,88.0,92.0
6270,94.0,84.0,90.0,89.0,92.0
6271,94.0,94.0,90.0,89.0,93.0
6272,89.0,94.0,90.0,87.0,88.0
6273,89.0,94.0,90.0,87.0,82.0
6274,89.0,94.0,90.0,87.0,87.0
6275,89.0,94.0,89.0,87.0,87.0
6276,89.0,94.0,89.0,87.0,87.0
6277,89.0,93.0,89.0,87.0,90.0
6278,89.0,87.0,88.0,92.0,90.0
6279,89.0,87.0,88.0,92.0,82.0
6280,89.0,87.0,88.0,86.0,85.0
6281,88.0,87.0,83.0,86.0,85.0
6282,93.0,87.0,82.0,86.0,93.0
6283,93.0,85.0,82.0,86.0,93.0
6284,89.0,88.0,82.0,85.0,93.0
6285,89.0,90.0,82.0,92.0,92.0
6286,89.0,90.0,82.0,90.0,91.0
6287,96.0,83.0,82.0,90.0,91.0
6288,95.0,83.0,90.0,88.0,91.0
6289,94.0,83.0,92.0,89.0,91.0
6290,91.0,83.0,84.0,89.0,88.0
6291,90.0,92.0,84.0,91.0,88.0
6292,92.0,92.0,84.0,87.0,88.0
6293,93.0,92.0,84.0,87.0,81.0
6294,92.0,92.0,84.0,87.0,80.0
6295,99.0,92.0,87.0,87.0,80.0
6296,99.0,89.0,87.0,87.0,95.0
6297,98.0,96.0,87.0,87.0,86.0
6298,98.0,96.0,87.0,88.0,86.0
6299,98.0,84.0,87.0,88.0,89.0
6300,97.0,84.0,86.0,86.0,89.0
6301,97.0,84.0,86.0,86.0,89.0
6302,97.0,83.0,86.0,86.0,81.0
6303,97.0,87.0,96.0,86.0,81.0
6304,96.0,87.0,91.0,86.0,89.0
6305,89.0,87.0,91.0,91.0,86.0
6306,89.0,93.0,91.0,91.0,86.0
6307,89.0,93.0,84.0,91.0,85.0
6308,88.0,93.0,84.0,91.0,84.0
6309,88.0,93.0,84.0,91.0,85.0
6310,88.0,93.0,84.0,89.0,85.0
6311,88.0,93.0,84.0,89.0,92.0
6312,94.0,85.0,84.0,88.0,91.0
6313,93.0,85.0,86.0,89.0,91.0
6314,91.0,85.0,85.0,89.0,91.0
6315,91.0,89.0,84.0,89.0,91.0
6316,87.0,89.0,84.0,89.0,91.0
6317,96.0,89.0,84.0,89.0,88.0
6318,96.0,83.0,84.0,91.0,88.0
6319,96.0,82.0,84.0,91.0,94.0
6320,96.0,81.0,84.0,91.0,94.0
6321,96.0,89.0,84.0,87.0,86.0
6322,96.0,89.0,84.0,87.0,86.0
6323,96.0,91.0,94.0,87.0,86.0
6324,96.0,91.0,94.0,87.0,86.0
6325,96.0,91.0,93.0,88.0,86.0
6326,96.0,91.0,93.0,88.0,89.0
6327,95.0,91.0,90.0,86.0,85.0
6328,95.0,95.0,90.0,85.0,85.0
6329,95.0,95.0,90.0,84.0,92.0
6330,95.0,83.0,84.0,89.0,92.0
6331,95.0,83.0,83.0,89.0,92.0
6332,95.0,83.0,83.0,88.0,92.0
6333,95.0,83.0,83.0,88.0,90.0
6334,95.0,93.0,83.0,91.0,90.0
6335,95.0,93.0,83.0,91.0,90.0
6336,95.0,93.0,83.0,91.0,93.0
6337,95.0,87.0,82.0,89.0,93.0
6338,95.0,85.0,82.0,88.0,87.0
6339,95.0,88.0,93.0,86.0,87.0
6340,88.0,87.0,93.0,86.0,87.0
6341,88.0,89.0,93.0,87.0,87.0
6342,88.0,89.0,90.0,87.0,86.0
6343,88.0,89.0,83.0,87.0,86.0
6344,92.0,89.0,83.0,87.0,88.0
6345,92.0,89.0,83.0,85.0,88.0
6346,92.0,89.0,83.0,85.0,88.0
6347,92.0,89.0,82.0,85.0,84.0
6348,90.0,80.0,82.0,84.0,92.0
6349,91.0,80.0,81.0,89.0,92.0
6350,95.0,98.0,88.0,89.0,91.0
6351,95.0,95.0,90.0,90.0,91.0
6352,95.0,95.0,90.0,90.0,91.0
6353,95.0,95.0,90.0,90.0,91.0
6354,94.0,91.0,82.0,87.0,91.0
6355,94.0,91.0,82.0,87.0,90.0
6356,94.0,91.0,89.0,87.0,90.0
6357,94.0,91.0,89.0,87.0,90.0
6358,94.0,89.0,89.0,90.0,90.0
6359,94.0,94.0,81.0,90.0,90.0
6360,94.0,94.0,82.0,90.0,91.0
6361,94.0,94.0,87.0,88.0,87.0
6362,94.0,94.0,87.0,88.0,87.0
6363,94.0,94.0,89.0,86.0,87.0
6364,94.0,82.0,89.0,86.0,92.0
6365,94.0,82.0,89.0,86.0,85.0
6366,94.0,92.0,97.0,86.0,85.0
6367,94.0,92.0,87.0,87.0,86.0
6368,94.0,92.0,87.0,85.0,86.0
6369,94.0,92.0,87.0,83.0,86.0
6370,94.0,92.0,87.0,83.0,86.0
6371,88.0,92.0,89.0,90.0,85.0
6372,88.0,84.0,88.0,90.0,88.0
6373,88.0,86.0,88.0,90.0,88.0
6374,88.0,86.0,88.0,87.0,84.0
6375,88.0,86.0,87.0,87.0,84.0
6376,92.0,87.0,88.0,87.0,84.0
6377,92.0,87.0,88.0,90.0,91.0
6378,87.0,95.0,93.0,90.0,91.0
6379,90.0,94.0,92.0,90.0,91.0
6380,87.0,94.0,86.0,86.0,91.0
6381,88.0,91.0,92.0,88.0,90.0
6382,88.0,91.0,92.0,88.0,90.0
6383,88.0,90.0,92.0,88.0,90.0
6384,87.0,94.0,92.0,88.0,90.0
6385,87.0,94.0,86.0,87.0,90.0
6386,87.0,94.0,86.0,87.0,90.0
6387,94.0,81.0,86.0,87.0,90.0
6388,93.0,81.0,91.0,87.0,87.0
6389,93.0,92.0,91.0,87.0,87.0
6390,93.0,92.0,91.0,84.0,87.0
6391,93.0,86.0,91.0,84.0,87.0
6392,93.0,86.0,91.0,88.0,87.0
6393,93.0,86.0,85.0,90.0,92.0
6394,93.0,84.0,85.0,90.0,91.0
6395,93.0,84.0,91.0,90.0,85.0
6396,93.0,84.0,91.0,82.0,85.0
6397,93.0,83.0,85.0,87.0,85.0
6398,93.0,83.0,85.0,90.0,85.0
6399,93.0,87.0,90.0,90.0,85.0
6400,93.0,89.0,90.0,86.0,85.0
6401,93.0,89.0,90.0,86.0,88.0
6402,93.0,89.0,90.0,88.0,88.0
6403,93.0,94.0,85.0,88.0,88.0
6404,93.0,94.0,84.0,88.0,88.0
6405,93.0,93.0,84.0,87.0,84.0
6406,93.0,90.0,84.0,84.0,84.0
6407,93.0,90.0,84.0,84.0,91.0
6408,93.0,90.0,90.0,90.0,91.0
6409,93.0,90.0,90.0,90.0,90.0
6410,93.0,88.0,84.0,90.0,90.0
6411,93.0,93.0,90.0,90.0,90.0
6412,93.0,93.0,90.0,88.0,90.0
6413,87.0,93.0,84.0,88.0,90.0
6414,92.0,80.0,84.0,84.0,89.0
6415,92.0,96.0,83.0,84.0,91.0
6416,91.0,96.0,83.0,84.0,91.0
6417,91.0,96.0,83.0,88.0,91.0
6418,91.0,96.0,89.0,88.0,91.0
6419,91.0,95.0,89.0,94.0,87.0
6420,91.0,91.0,89.0,94.0,87.0
6421,89.0,86.0,83.0,93.0,86.0
6422,91.0,86.0,83.0,93.0,86.0
6423,90.0,86.0,82.0,93.0,85.0
6424,90.0,83.0,89.0,93.0,85.0
6425,87.0,83.0,89.0,87.0,85.0
6426,87.0,83.0,82.0,87.0,85.0
6427,87.0,82.0,82.0,87.0,88.0
6428,87.0,82.0,82.0,87.0,88.0
6429,93.0,82.0,89.0,87.0,88.0
6430,93.0,89.0,89.0,87.0,88.0
6431,93.0,89.0,81.0,87.0,91.0
6432,93.0,89.0,80.0,87.0,83.0
6433,93.0,89.0,94.0,87.0,83.0
6434,93.0,89.0,88.0,87.0,90.0
6435,92.0,90.0,88.0,87.0,90.0
6436,92.0,90.0,93.0,87.0,90.0
6437,92.0,90.0,93.0,87.0,90.0
6438,92.0,93.0,92.0,87.0,89.0
6439,92.0,93.0,92.0,89.0,89.0
6440,92.0,88.0,91.0,89.0,86.0
6441,92.0,95.0,91.0,89.0,86.0
6442,92.0,95.0,91.0,89.0,91.0
6443,92.0,95.0,91.0,87.0,85.0
6444,92.0,95.0,91.0,87.0,85.0
6445,92.0,94.0,88.0,87.0,85.0
6446,92.0,94.0,88.0,87.0,84.0
6447,92.0,94.0,88.0,83.0,84.0
6448,92.0,94.0,88.0,83.0,88.0
6449,92.0,94.0,88.0,87.0,88.0
6450,92.0,94.0,91.0,87.0,88.0
6451,87.0,94.0,91.0,87.0,88.0
6452,91.0,94.0,90.0,87.0,88.0
6453,91.0,94.0,90.0,87.0,83.0
6454,89.0,94.0,88.0,87.0,83.0
6455,90.0,94.0,88.0,87.0,89.0
6456,90.0,91.0,88.0,87.0,89.0
6457,90.0,91.0,90.0,87.0,89.0
6458,90.0,91.0,90.0,87.0,89.0
6459,87.0,86.0,90.0,87.0,90.0
6460,87.0,86.0,90.0,87.0,90.0
6461,92.0,86.0,90.0,86.0,90.0
6462,92.0,86.0,90.0,86.0,90.0
6463,92.0,82.0,90.0,86.0,90.0
6464,92.0,82.0,90.0,86.0,90.0
6465,92.0,82.0,90.0,86.0,90.0
6466,92.0,87.0,90.0,87.0,85.0
6467,92.0,88.0,90.0,86.0,84.0
6468,92.0,88.0,89.0,86.0,84.0
6469,92.0,90.0,89.0,86.0,84.0
6470,92.0,90.0,89.0,86.0,84.0
6471,91.0,90.0,89.0,82.0,84.0
6472,91.0,93.0,89.0,81.0,84.0
6473,91.0,92.0,89.0,89.0,88.0
6474,91.0,87.0,89.0,89.0,88.0
6475,91.0,87.0,88.0,89.0,87.0
6476,91.0,87.0,88.0,87.0,87.0
6477,91.0,94.0,88.0,87.0,87.0
6478,91.0,94.0,88.0,87.0,87.0
6479,91.0,94.0,88.0,82.0,90.0
6480,91.0,94.0,88.0,81.0,81.0
6481,91.0,94.0,88.0,86.0,80.0
6482,91.0,94.0,88.0,86.0,80.0
6483,91.0,93.0,88.0,86.0,90.0
6484,91.0,91.0,88.0,86.0,90.0
6485,91.0,91.0,88.0,86.0,90.0
6486,91.0,90.0,88.0,86.0,90.0
6487,91.0,87.0,88.0,86.0,90.0
6488,91.0,87.0,88.0,86.0,90.0
6489,90.0,87.0,88.0,86.0,89.0
6490,90.0,87.0,87.0,86.0,89.0
6491,90.0,87.0,87.0,86.0,89.0
6492,86.0,87.0,87.0,86.0,89.0
6493,87.0,94.0,87.0,86.0,89.0
6494,87.0,94.0,87.0,86.0,90.0
6495,87.0,94.0,87.0,87.0,90.0
6496,87.0,90.0,87.0,87.0,85.0
6497,91.0,90.0,87.0,96.0,85.0
6498,91.0,90.0,87.0,96.0,90.0
6499,91.0,90.0,87.0,95.0,84.0
6500,91.0,92.0,87.0,89.0,87.0
6501,91.0,92.0,87.0,89.0,87.0
6502,91.0,92.0,87.0,89.0,87.0
6503,91.0,93.0,87.0,84.0,87.0
6504,91.0,93.0,86.0,84.0,87.0
6505,91.0,93.0,86.0,84.0,84.0
6506,91.0,93.0,86.0,84.0,84.0
6507,91.0,93.0,86.0,84.0,90.0
6508,91.0,93.0,86.0,84.0,90.0
6509,91.0,84.0,86.0,88.0,92.0
6510,91.0,83.0,86.0,87.0,89.0
6511,91.0,83.0,86.0,87.0,89.0
6512,91.0,90.0,85.0,98.0,90.0
6513,91.0,90.0,85.0,96.0,88.0
6514,90.0,90.0,85.0,94.0,88.0
6515,90.0,87.0,85.0,93.0,85.0
6516,90.0,90.0,85.0,86.0,85.0
6517,90.0,93.0,84.0,86.0,84.0
6518,90.0,93.0,84.0,86.0,84.0
6519,90.0,92.0,84.0,86.0,83.0
6520,87.0,92.0,84.0,86.0,90.0
6521,90.0,89.0,84.0,86.0,91.0
6522,90.0,89.0,84.0,86.0,90.0
6523,90.0,89.0,84.0,86.0,88.0
6524,90.0,89.0,83.0,86.0,89.0
6525,90.0,89.0,83.0,86.0,89.0
6526,90.0,92.0,83.0,86.0,89.0
6527,90.0,92.0,83.0,86.0,89.0
6528,90.0,92.0,83.0,86.0,89.0
6529,90.0,92.0,82.0,86.0,89.0
6530,85.0,92.0,82.0,87.0,89.0
6531,85.0,93.0,82.0,87.0,89.0
6532,89.0,92.0,81.0,87.0,84.0
6533,87.0,92.0,88.0,87.0,90.0
6534,90.0,92.0,88.0,87.0,90.0
6535,90.0,92.0,88.0,94.0,90.0
6536,90.0,87.0,88.0,94.0,83.0
6537,90.0,83.0,88.0,94.0,83.0
6538,90.0,83.0,88.0,94.0,87.0
6539,90.0,83.0,91.0,94.0,87.0
6540,90.0,83.0,91.0,94.0,83.0
6541,90.0,83.0,86.0,94.0,83.0
6542,90.0,83.0,86.0,94.0,83.0
6543,90.0,87.0,86.0,94.0,90.0
6544,90.0,87.0,85.0,94.0,91.0
6545,90.0,87.0,85.0,94.0,89.0
6546,90.0,86.0,87.0,89.0,88.0
6547,89.0,87.0,92.0,88.0,88.0
6548,89.0,87.0,92.0,88.0,88.0
6549,89.0,87.0,86.0,85.0,89.0
6550,89.0,86.0,86.0,85.0,88.0
6551,89.0,86.0,92.0,85.0,88.0
6552,89.0,86.0,92.0,85.0,88.0
6553,89.0,90.0,92.0,85.0,84.0
6554,89.0,92.0,92.0,85.0,84.0
6555,89.0,92.0,92.0,93.0,83.0
6556,89.0,92.0,87.0,93.0,89.0
6557,89.0,92.0,87.0,93.0,82.0
6558,89.0,92.0,87.0,92.0,82.0
6559,89.0,89.0,88.0,92.0,87.0
6560,89.0,88.0,88.0,87.0,87.0
6561,90.0,92.0,88.0,87.0,87.0
6562,87.0,92.0,91.0,87.0,87.0
6563,84.0,92.0,91.0,88.0,83.0
6564,86.0,92.0,91.0,85.0,83.0
6565,86.0,92.0,85.0,86.0,82.0
6566,89.0,92.0,85.0,86.0,82.0
6567,89.0,92.0,85.0,88.0,82.0
6568,89.0,92.0,85.0,88.0,89.0
6569,89.0,92.0,86.0,88.0,89.0
6570,89.0,87.0,86.0,93.0,90.0
6571,88.0,83.0,86.0,93.0,88.0
6572,88.0,83.0,86.0,88.0,88.0
6573,88.0,90.0,86.0,88.0,88.0
6574,88.0,86.0,92.0,87.0,88.0
6575,88.0,86.0,92.0,87.0,88.0
6576,88.0,90.0,92.0,87.0,88.0
6577,88.0,88.0,91.0,86.0,87.0
6578,88.0,92.0,87.0,90.0,87.0
6579,88.0,92.0,92.0,92.0,87.0
6580,88.0,92.0,92.0,92.0,82.0
6581,88.0,92.0,92.0,91.0,82.0
6582,88.0,91.0,87.0,91.0,81.0
6583,88.0,92.0,87.0,91.0,81.0
6584,88.0,92.0,87.0,87.0,89.0
6585,87.0,92.0,87.0,86.0,89.0
6586,87.0,92.0,87.0,86.0,89.0
6587,87.0,92.0,90.0,93.0,89.0
6588,87.0,92.0,90.0,92.0,89.0
6589,86.0,87.0,90.0,92.0,88.0
6590,85.0,82.0,85.0,92.0,88.0
6591,84.0,90.0,85.0,88.0,82.0
6592,90.0,90.0,85.0,88.0,82.0
6593,90.0,86.0,85.0,88.0,82.0
6594,89.0,86.0,85.0,88.0,89.0
6595,89.0,86.0,85.0,86.0,80.0
6596,89.0,86.0,85.0,86.0,87.0
6597,84.0,88.0,85.0,85.0,87.0
6598,88.0,91.0,85.0,84.0,87.0
6599,86.0,91.0,86.0,84.0,87.0
6600,86.0,91.0,86.0,84.0,87.0
6601,86.0,91.0,91.0,84.0,80.0
6602,86.0,91.0,86.0,85.0,95.0
6603,89.0,90.0,86.0,92.0,95.0
6604,89.0,86.0,86.0,92.0,93.0
6605,87.0,91.0,86.0,92.0,89.0
6606,89.0,91.0,91.0,92.0,89.0
6607,89.0,91.0,91.0,92.0,87.0
6608,88.0,91.0,91.0,92.0,87.0
6609,86.0,91.0,87.0,88.0,87.0
6610,86.0,91.0,87.0,87.0,87.0
6611,86.0,91.0,87.0,87.0,87.0
6612,86.0,91.0,87.0,86.0,89.0
6613,86.0,82.0,90.0,86.0,81.0
6614,93.0,89.0,85.0,90.0,89.0
6615,89.0,89.0,84.0,89.0,86.0
6616,89.0,86.0,84.0,84.0,93.0
6617,89.0,86.0,84.0,84.0,93.0
6618,84.0,86.0,86.0,84.0,93.0
6619,86.0,85.0,86.0,84.0,93.0
6620,88.0,85.0,86.0,84.0,89.0
6621,86.0,91.0,91.0,92.0,87.0
6622,93.0,91.0,91.0,92.0,88.0
6623,89.0,88.0,91.0,91.0,86.0
6624,89.0,90.0,91.0,91.0,86.0
6625,89.0,89.0,91.0,87.0,86.0
